age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
159.5,-1.956755579,18.89302212,0.150993582,15.07365202,16.482038926924936,18.89302212,22.77433508,28.59919355,18.89302212,2.852725084704034
160.5,-1.957923436,18.94490041,0.151065883,15.11411246,16.526513828578064,18.94490041,22.83986672,28.69035881,18.94490041,2.861928108783712
161.5,-1.959372737,18.99660055,0.151126714,15.15473086,16.571020035640203,18.99660055,22.90493747,28.7808843,18.99660055,2.8708938182920924
162.5,-1.9610997,19.04811118,0.151176355,15.19549401,16.615544899474283,19.04811118,22.96953922,28.8707715,19.04811118,2.879624017827149
163.5,-1.963100496,19.09942105,0.151215094,15.23638853,16.660075681277757,19.09942105,23.03366421,28.96002256,19.09942105,2.888120749421329
164.5,-1.96537124,19.15051899,0.151243223,15.27740086,16.70459957639994,19.15051899,23.09730502,29.04864025,19.15051899,2.8963862141703047
165.5,-1.967907983,19.20139397,0.151261042,15.31851726,16.749103712037293,19.20139397,23.16045458,29.13662805,19.20139397,2.904422859754717
166.5,-1.970706706,19.25203503,0.151268855,15.35972381,16.79357513757119,19.25203503,23.2231062,29.22399004,19.25203503,2.9122332954079906
167.5,-1.973763307,19.30243131,0.151266974,15.40100642,16.838000795365645,19.30243131,23.28525349,29.31073101,19.30243131,2.9198203751065557
168.5,-1.977073595,19.35257209,0.151255713,15.44235082,16.882367634256102,19.35257209,23.34689045,29.39685635,19.35257209,2.9271870898568504
169.5,-1.980633277,19.40244671,0.151235395,15.48374254,16.926662444521597,19.40244671,23.40801143,29.48237214,19.40244671,2.9343366921533
170.5,-1.984437954,19.45204465,0.151206347,15.52516693,16.970871993592777,19.45204465,23.46861112,29.56728511,19.45204465,2.9412726132073934
171.5,-1.988483106,19.50135548,0.151168902,15.56660919,17.014982953661228,19.50135548,23.52868458,29.65160263,19.50135548,2.947998495423283
172.5,-1.992764085,19.55036888,0.151123398,15.60805429,17.05898193169939,19.55036888,23.5882272,29.73533271,19.55036888,2.9545181772990543
173.5,-1.997276103,19.59907464,0.15107018,15.64948704,17.102855441097994,19.59907464,23.64723476,29.81848403,19.59907464,2.9608357336982354
174.5,-2.002014224,19.64746266,0.151009595,15.69089206,17.146589968385054,19.64746266,23.70570337,29.90106591,19.64746266,2.9669553790642222
175.5,-2.00697335,19.69552294,0.150942,15.73225378,17.190171855041285,19.69552294,23.76362952,29.9830883,19.69552294,2.9728816236094797
176.5,-2.012148213,19.7432456,0.150867753,15.77355644,17.233587436126736,19.7432456,23.82101004,30.06456182,19.7432456,2.9786191005991367
177.5,-2.017533363,19.79062086,0.150787221,15.8147841,17.276822913592948,19.79062086,23.87784214,30.14549772,19.79062086,2.9841727213440303
178.5,-2.023123159,19.83763907,0.150700774,15.85592062,17.31986446345489,19.83763907,23.93412338,30.22590789,19.83763907,2.9895475621816407
179.5,-2.028911755,19.88429066,0.150608788,15.89694967,17.362698150483034,19.88429066,23.98985168,30.30580486,19.88429066,2.9947489165423202
180.5,-2.034893091,19.9305662,0.150511645,15.93785473,17.405309980369502,19.9305662,24.04502533,30.3852018,19.9305662,2.999782304543399
181.5,-2.041060881,19.97645636,0.150409731,15.97861909,17.447685891710073,19.97645636,24.09964299,30.46411251,19.97645636,3.004653427440839
182.5,-2.047408604,20.02195192,0.15030344,16.01922586,17.4898117100303,20.02195192,24.15370368,30.54255145,20.02195192,3.009368249090605
183.5,-2.05392949,20.06704377,0.150193169,16.05965792,17.531673215773086,20.06704377,24.20720678,30.62053368,20.06704377,3.013932896278007
184.5,-2.060616513,20.11172291,0.150079322,16.09989799,17.573256090026256,20.11172291,24.26015204,30.69807493,20.11172291,3.018353738584667
185.5,-2.067462375,20.15598047,0.149962308,16.13992859,17.614545958825587,20.15598047,24.3125396,30.77519152,20.15598047,3.0226373512841245
186.5,-2.074459502,20.19980767,0.14984254,16.17973203,17.655528373332988,20.19980767,24.36436993,30.85190042,20.19980767,3.0267904887842816
187.5,-2.081600029,20.24319586,0.149720441,16.21929043,17.69618876149627,20.24319586,24.41564391,30.92821925,20.24319586,3.0308202114085745
188.5,-2.088875793,20.28613648,0.149596434,16.25858573,17.736512532397928,20.28613648,24.46636278,31.00416621,20.28613648,3.0347336770453124
189.5,-2.096278323,20.32862109,0.149470953,16.29759966,17.776484950720874,20.32862109,24.51652812,31.07976017,20.32862109,3.0385383674981985
190.5,-2.103798828,20.37064138,0.149344433,16.33631375,17.81609128457811,20.37064138,24.56614194,31.15502058,20.37064138,3.0422418867424375
191.5,-2.111428194,20.41218911,0.149217319,16.37470935,17.8553166297491,20.41218911,24.61520657,31.22996756,20.41218911,3.045852133915196
192.5,-2.119156972,20.45325617,0.14909006,16.4127676,17.894146046013137,20.45325617,24.66372475,31.30462183,20.45325617,3.04937718958067
193.5,-2.126975375,20.49383457,0.14896311,16.45046946,17.93256453646512,20.49383457,24.71169957,31.37900471,20.49383457,3.052825333372713
194.5,-2.134873266,20.5339164,0.148836931,16.48779567,17.970556971144923,20.5339164,24.75913451,31.45313817,20.5339164,3.0562050983865685
195.5,-2.142840157,20.57349387,0.148711989,16.52472682,18.008108180154352,20.57349387,24.80603342,31.5270448,20.57349387,3.059525194087007
196.5,-2.150865204,20.61255929,0.148588757,16.56124326,18.04520289584323,20.61255929,24.85240053,31.6007478,20.61255929,3.062794563489902
197.5,-2.158937201,20.65110506,0.148467715,16.59732518,18.081825745462478,20.65110506,24.89824041,31.67427098,20.65110506,3.0660223804831377
198.5,-2.167044578,20.6891237,0.148349348,16.63295257,18.11796130760159,20.6891237,24.94355805,31.74763877,20.6891237,3.069218011586347
199.5,-2.175176987,20.72660728,0.14823412,16.6681059,18.153594212360375,20.72660728,24.98835785,31.8208776,20.72660728,3.0723903907363934
200.5,-2.183317362,20.76355011,0.148122614,16.70276277,18.188708372537143,20.76355011,25.03264836,31.89400908,20.76355011,3.0755513182131877
201.5,-2.191457792,20.79994337,0.148015249,16.73690461,18.223288578173005,20.79994337,25.07643282,31.96706354,20.79994337,3.078708797096449
202.5,-2.199583649,20.83578051,0.147912564,16.77050999,18.25731891893439,20.83578051,25.11971866,32.04006655,20.83578051,3.0818737181753275
203.5,-2.207681525,20.87105449,0.147815078,16.80355796,18.290783495498083,20.87105449,25.16251271,32.11304561,20.87105449,3.0850565473816
204.5,-2.215737645,20.90575839,0.147723315,16.83602739,18.323666373129665,20.90575839,25.20482218,32.18602887,20.90575839,3.0882679319598627
205.5,-2.223739902,20.93988477,0.147637768,16.86789789,18.355951828384526,20.93988477,25.24665348,32.25904682,20.93988477,3.091517849619993
206.5,-2.231667995,20.97342858,0.147559083,16.89914528,18.38762286287554,20.97342858,25.28801794,32.33212376,20.97342858,3.0948198886307923
207.5,-2.239511942,21.00638171,0.147487716,16.92975012,18.418663975376155,21.00638171,25.32892108,32.40529387,21.00638171,3.098183259832074
208.5,-2.247257081,21.0387374,0.14742421,16.95969079,18.449058928015308,21.0387374,25.3693713,32.47858818,21.0387374,3.101619240592454
209.5,-2.254885145,21.07048996,0.147369174,16.98894397,18.47879095339191,21.07048996,25.40937929,32.55203545,21.07048996,3.105140701180493
210.5,-2.26238209,21.10163241,0.147323144,17.01748828,18.507843796714898,21.10163241,25.44895346,32.62566902,21.10163241,3.108758830173497
211.5,-2.269731517,21.13215845,0.147286698,17.0453012,18.536200857211643,21.13215845,25.48810377,32.69952105,21.13215845,3.112485839713298
212.5,-2.276917229,21.16206171,0.147260415,17.07236026,18.563845484852145,21.16206171,25.52684029,32.77362474,21.16206171,3.11633398967021
213.5,-2.283925442,21.1913351,0.147244828,17.09864412,18.59076140268713,21.1913351,25.56517184,32.84801632,21.1913351,3.1203144918898627
214.5,-2.290731442,21.21997472,0.147240683,17.12412619,18.616930508303263,21.21997472,25.603114,32.92272296,21.21997472,3.124443571015534
215.5,-2.29732427,21.24797262,0.147248467,17.14878634,18.642336835026097,21.24797262,25.64067435,32.9977851,21.24797262,3.128731395152973
216.5,-2.303687802,21.27532239,0.14726877,17.17260194,18.666963551518034,21.27532239,25.67786376,33.07323931,21.27532239,3.13319055972876
217.5,-2.309799971,21.30201933,0.147302299,17.19554744,18.690792792868734,21.30201933,25.714697,33.14911749,21.30201933,3.1378364206514395
218.5,-2.315651874,21.32805489,0.147349514,17.21760352,18.713808761153913,21.32805489,25.75118107,33.22546443,21.32805489,3.1426785226068232
219.5,-2.32121731,21.35342563,0.147411215,17.23874246,18.735992768674574,21.35342563,25.7873338,33.30230965,21.35342563,3.1477344165304406
220.5,-2.326481911,21.37812462,0.147487979,17.25894211,18.75732797568086,21.37812462,25.82316611,33.37969431,21.37812462,3.153016395013943
